us_zip_code,type,primary_city,state,latitude,longitude,county,timezone,area_codes,country,estmiated_population,created_at,updated_at
2118,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617781857,US,16795,2020-02-11T17:24:49.787Z,2020-02-11T17:24:49.787Z
2113,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,4799,2020-02-11T17:24:49.787Z,2020-02-11T17:24:49.787Z
2109,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,4145,2020-02-11T17:24:49.787Z,2020-02-11T17:24:49.787Z
2115,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617857,US,9923,2020-02-11T17:24:49.787Z,2020-02-11T17:24:49.787Z
2114,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,508618000000,US,8116,2020-02-11T17:24:49.787Z,2020-02-11T17:24:49.787Z
2117,PO BOX,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,396,2020-02-11T17:24:49.787Z,2020-02-11T17:24:49.787Z
2110,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617858000000000000,US,4313,2020-02-11T17:24:49.787Z,2020-02-11T17:24:49.787Z
2108,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617782000000,US,3312,2020-02-11T17:24:49.787Z,2020-02-11T17:24:49.787Z
2112,PO BOX,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,417,2020-02-11T17:24:49.787Z,2020-02-11T17:24:49.787Z
2122,STANDARD,Dorchester,MA,42.35,-71.06,Suffolk County,America/New_York,617781,US,16592,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2116,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617509000000,US,13687,2020-02-11T17:24:49.787Z,2020-02-11T17:24:49.787Z
2120,STANDARD,Roxbury Crossing,MA,42.35,-71.06,Suffolk County,America/New_York,617857,US,7048,2020-02-11T17:24:49.787Z,2020-02-11T17:24:49.787Z
2132,STANDARD,West Roxbury,MA,42.28,-71.16,Suffolk County,America/New_York,617781,US,21756,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2123,PO BOX,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,359,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2125,STANDARD,Dorchester,MA,42.35,-71.06,Suffolk County,America/New_York,617857,US,22994,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2128,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617857,US,27419,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2126,STANDARD,Mattapan,MA,42.26,-71.1,Suffolk County,America/New_York,617,US,19266,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2124,STANDARD,Dorchester Center,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,33570,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2127,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,508618000000000,US,24051,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2129,STANDARD,Charlestown,MA,42.38,-71.06,Suffolk County,America/New_York,617781857,US,13311,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2131,STANDARD,Roslindale,MA,42.28,-71.13,Suffolk County,America/New_York,617,US,23881,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2134,STANDARD,Allston,MA,42.35,-71.13,Suffolk County,America/New_York,617,US,12051,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2190,STANDARD,South Weymouth,MA,42.2,-70.94,Norfolk County,America/New_York,617781,US,13851,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2138,STANDARD,Cambridge,MA,42.37,-71.11,Middlesex County,America/New_York,617978857,US,21578,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2145,STANDARD,Somerville,MA,42.39,-71.1,Middlesex County,America/New_York,617781857,US,18704,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2137,PO BOX,Readville,MA,42.25,-71.12,Suffolk County,America/New_York,NA,US,0,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2176,STANDARD,Melrose,MA,42.45,-71.05,Middlesex County,America/New_York,978781339,US,23311,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2171,STANDARD,Quincy,MA,42.26,-71.0,Norfolk County,America/New_York,617857,US,15503,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2150,STANDARD,Chelsea,MA,42.39,-71.03,Suffolk County,America/New_York,617857,US,23718,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2140,STANDARD,Cambridge,MA,42.37,-71.11,Middlesex County,America/New_York,617781978,US,14277,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2186,STANDARD,Milton,MA,42.24,-71.08,Norfolk County,America/New_York,617,US,22628,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2136,STANDARD,Hyde Park,MA,42.26,-71.11,Suffolk County,America/New_York,617857,US,23209,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2130,STANDARD,Jamaica Plain,MA,42.3,-71.11,Suffolk County,America/New_York,617857,US,27060,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2133,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617509000000000,US,0,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2152,STANDARD,Winthrop,MA,42.37,-70.98,Suffolk County,America/New_York,617978857,US,14181,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2143,STANDARD,Somerville,MA,42.39,-71.1,Middlesex County,America/New_York,617,US,18622,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2180,STANDARD,Stoneham,MA,42.47,-71.09,Middlesex County,America/New_York,781617978,US,19086,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2184,STANDARD,Braintree,MA,42.2,-71.0,Norfolk County,America/New_York,508618000000,US,30406,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2139,STANDARD,Cambridge,MA,42.37,-71.11,Middlesex County,America/New_York,617782000000000,US,25969,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2135,STANDARD,Brighton,MA,42.35,-71.15,Suffolk County,America/New_York,617857,US,27370,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2142,STANDARD,Cambridge,MA,42.37,-71.11,Middlesex County,America/New_York,617782000000000,US,2011,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2189,STANDARD,East Weymouth,MA,42.2,-70.94,Norfolk County,America/New_York,781,US,11769,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2151,STANDARD,Revere,MA,42.41,-70.99,Suffolk County,America/New_York,781978000000,US,38954,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2199,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617340000000000,US,1239,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2185,PO BOX,Braintree,MA,42.2,-71.0,Norfolk County,America/New_York,781,US,0,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2149,STANDARD,Everett,MA,42.4,-71.05,Middlesex County,America/New_York,617781857,US,30367,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2141,STANDARD,Cambridge,MA,42.37,-71.11,Middlesex County,America/New_York,508618000000000,US,8418,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2196,PO BOX,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,780,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2188,STANDARD,Weymouth,MA,42.2,-70.94,Norfolk County,America/New_York,617781339,US,12116,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2144,STANDARD,Somerville,MA,42.39,-71.1,Middlesex County,America/New_York,617781857,US,18051,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2156,PO BOX,West Medford,MA,42.42,-71.13,Middlesex County,America/New_York,NA,US,0,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2191,STANDARD,North Weymouth,MA,42.2,-70.94,Norfolk County,America/New_York,617781339,US,7287,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2155,STANDARD,Medford,MA,42.42,-71.1,Middlesex County,America/New_York,617782000000,US,44783,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2169,STANDARD,Quincy,MA,42.26,-71.0,Norfolk County,America/New_York,508617781,US,43214,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2148,STANDARD,Malden,MA,42.43,-71.05,Middlesex County,America/New_York,617781000000,US,47104,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2153,PO BOX,Medford,MA,42.42,-71.1,Middlesex County,America/New_York,339,US,0,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2163,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617340000000000,US,723,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2170,STANDARD,Quincy,MA,42.26,-71.0,Norfolk County,America/New_York,617857,US,16193,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2187,PO BOX,Milton Village,MA,42.26,-71.08,Norfolk County,America/New_York,NA,US,0,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2205,PO BOX,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,1513,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2212,UNIQUE,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2206,UNIQUE,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2203,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2207,UNIQUE,Boston,MA,42.35,-71.05,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2204,UNIQUE,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2210,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,1495,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2201,UNIQUE,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2211,UNIQUE,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2215,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,7098,2020-02-11T17:24:49.788Z,2020-02-11T17:24:49.788Z
2266,UNIQUE,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2217,UNIQUE,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2239,UNIQUE,Cambridge,MA,42.36,-71.1,Middlesex County,America/New_York,617,US,0,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2238,PO BOX,Cambridge,MA,42.37,-71.11,Middlesex County,America/New_York,617,US,494,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2298,PO BOX,Boston,MA,42.34,-71.05,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2284,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,508618000000000,US,0,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2301,STANDARD,Brockton,MA,42.08,-71.02,Plymouth County,America/New_York,508617774,US,44024,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2222,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617857,US,0,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2269,PO BOX,Quincy,MA,42.26,-71.0,Norfolk County,America/New_York,617,US,426,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2241,UNIQUE,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2283,STANDARD,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617781978,US,0,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2302,STANDARD,Brockton,MA,42.08,-71.02,Plymouth County,America/New_York,508617774,US,25132,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2216,UNIQUE,Boston,MA,42.34,-71.07,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2228,PO BOX,East Boston,MA,42.35,-71.06,Suffolk County,America/New_York,NA,US,0,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2297,UNIQUE,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2293,UNIQUE,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2295,UNIQUE,Boston,MA,42.35,-71.06,Suffolk County,America/New_York,617,US,0,2020-02-11T17:24:49.789Z,2020-02-11T17:24:49.789Z
2305,PO BOX,Brockton,MA,42.08,-71.02,Plymouth County,America/New_York,508,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2304,PO BOX,Brockton,MA,42.08,-71.02,Plymouth County,America/New_York,508,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2303,PO BOX,Brockton,MA,42.08,-71.02,Plymouth County,America/New_York,508,US,1124,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2324,STANDARD,Bridgewater,MA,41.98,-70.97,Plymouth County,America/New_York,508774,US,19223,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2330,STANDARD,Carver,MA,41.88,-70.76,Plymouth County,America/New_York,508774,US,9328,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2322,STANDARD,Avon,MA,42.11,-71.03,Norfolk County,America/New_York,508,US,3831,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2325,UNIQUE,Bridgewater,MA,41.98,-70.97,Plymouth County,America/New_York,508,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2331,PO BOX,Duxbury,MA,42.04,-70.67,Plymouth County,America/New_York,339,US,1673,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2339,STANDARD,Hanover,MA,42.11,-70.81,Plymouth County,America/New_York,617781,US,12397,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2343,STANDARD,Holbrook,MA,42.14,-71.0,Norfolk County,America/New_York,781,US,9085,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2348,UNIQUE,Lakeville,MA,41.86,-70.9,Plymouth County,America/New_York,508,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2340,UNIQUE,Hanover,MA,42.11,-70.81,Plymouth County,America/New_York,339,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2327,PO BOX,Bryantville,MA,42.06,-70.8,Plymouth County,America/New_York,NA,US,526,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2341,STANDARD,Hanson,MA,42.06,-70.85,Plymouth County,America/New_York,781,US,8504,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2332,STANDARD,Duxbury,MA,42.04,-70.67,Plymouth County,America/New_York,781617,US,11874,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2334,PO BOX,Easton,MA,42.03,-71.1,Bristol County,America/New_York,508,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2337,PO BOX,Elmwood,MA,42.01,-70.96,Plymouth County,America/New_York,NA,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2338,STANDARD,Halifax,MA,41.98,-70.86,Plymouth County,America/New_York,781339,US,6682,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2333,STANDARD,East Bridgewater,MA,42.03,-70.95,Plymouth County,America/New_York,508774,US,11875,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2345,PO BOX,Manomet,MA,41.92,-70.56,Plymouth County,America/New_York,508,US,1276,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2344,UNIQUE,Middleboro,MA,41.86,-70.9,Plymouth County,America/New_York,508,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2349,UNIQUE,Middleboro,MA,41.86,-70.9,Plymouth County,America/New_York,508,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2347,STANDARD,Lakeville,MA,41.85,-70.95,Plymouth County,America/New_York,781508,US,9319,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2358,PO BOX,North Pembroke,MA,42.09,-70.78,Plymouth County,America/New_York,NA,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2361,PO BOX,Plymouth,MA,41.95,-70.66,Plymouth County,America/New_York,508,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2355,PO BOX,North Carver,MA,41.91,-70.79,Plymouth County,America/New_York,508,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2357,UNIQUE,North Easton,MA,42.05,-71.1,Bristol County,America/New_York,508,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2346,STANDARD,Middleboro,MA,41.86,-70.9,Plymouth County,America/New_York,508774,US,19462,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2351,STANDARD,Abington,MA,42.11,-70.95,Plymouth County,America/New_York,781,US,13780,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2364,STANDARD,Kingston,MA,41.99,-70.71,Plymouth County,America/New_York,781339617,US,10556,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2350,PO BOX,Monponsett,MA,42.02,-70.84,Plymouth County,America/New_York,NA,US,447,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2359,STANDARD,Pembroke,MA,42.06,-70.8,Plymouth County,America/New_York,781339,US,15037,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2360,STANDARD,Plymouth,MA,41.95,-70.66,Plymouth County,America/New_York,508617774,US,44333,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2356,STANDARD,North Easton,MA,42.05,-71.1,Bristol County,America/New_York,508,US,10331,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2362,PO BOX,Plymouth,MA,41.95,-70.66,Plymouth County,America/New_York,617,US,902,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2375,STANDARD,South Easton,MA,42.03,-71.1,Bristol County,America/New_York,508781774,US,8528,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2474,STANDARD,Arlington,MA,42.41,-71.16,Middlesex County,America/New_York,781617,US,22275,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2454,PO BOX,Waltham,MA,42.38,-71.24,Middlesex County,America/New_York,339,US,473,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2461,STANDARD,Newton Highlands,MA,42.31,-71.2,Middlesex County,America/New_York,617781,US,6253,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2368,STANDARD,Randolph,MA,42.17,-71.05,Norfolk County,America/New_York,617781339,US,26599,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2382,STANDARD,Whitman,MA,42.08,-70.93,Plymouth County,America/New_York,781,US,12411,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2451,STANDARD,Waltham,MA,42.38,-71.24,Middlesex County,America/New_York,781618000000,US,14526,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2465,STANDARD,West Newton,MA,42.35,-71.22,Middlesex County,America/New_York,781617857,US,10288,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2462,STANDARD,Newton Lower Falls,MA,42.33,-71.25,Middlesex County,America/New_York,617,US,1184,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2445,STANDARD,Brookline,MA,42.32,-71.14,Norfolk County,America/New_York,617857,US,16149,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2420,STANDARD,Lexington,MA,42.44,-71.23,Middlesex County,America/New_York,781617339,US,13148,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2370,STANDARD,Rockland,MA,42.13,-70.91,Plymouth County,America/New_York,781339,US,14690,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2458,STANDARD,Newton,MA,42.33,-71.2,Middlesex County,America/New_York,617781857,US,10355,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2455,PO BOX,North Waltham,MA,42.39,-71.22,Middlesex County,America/New_York,NA,US,0,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2381,PO BOX,White Horse Beach,MA,41.93,-70.59,Plymouth County,America/New_York,508,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2367,STANDARD,Plympton,MA,41.95,-70.81,Plymouth County,America/New_York,508781,US,2488,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2366,PO BOX,South Carver,MA,41.83,-70.72,Plymouth County,America/New_York,508,US,0,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2456,PO BOX,New Town,MA,42.33,-71.2,Middlesex County,America/New_York,617,US,0,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2379,STANDARD,West Bridgewater,MA,42.01,-71.0,Plymouth County,America/New_York,508781,US,6030,2020-02-11T17:24:49.822Z,2020-02-11T17:24:49.822Z
2468,STANDARD,Waban,MA,42.32,-71.23,Middlesex County,America/New_York,781617,US,5140,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2453,STANDARD,Waltham,MA,42.38,-71.24,Middlesex County,America/New_York,781618000000000,US,20076,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2472,STANDARD,Watertown,MA,42.36,-71.17,Middlesex County,America/New_York,617782000000,US,26221,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2447,PO BOX,Brookline Village,MA,42.33,-71.13,Norfolk County,America/New_York,NA,US,0,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2466,STANDARD,Auburndale,MA,42.34,-71.24,Middlesex County,America/New_York,617781,US,5838,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2467,STANDARD,Chestnut Hill,MA,42.31,-71.16,Norfolk County,America/New_York,781617857,US,13071,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2460,STANDARD,Newtonville,MA,42.35,-71.2,Middlesex County,America/New_York,617781857,US,7764,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2457,PO BOX,Babson Park,MA,42.29,-71.26,Norfolk County,America/New_York,NA,US,0,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2459,STANDARD,Newton Center,MA,42.31,-71.19,Middlesex County,America/New_York,617781508,US,16153,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2446,STANDARD,Brookline,MA,42.32,-71.14,Norfolk County,America/New_York,617857,US,21302,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2421,STANDARD,Lexington,MA,42.44,-71.23,Middlesex County,America/New_York,617781,US,15237,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2452,STANDARD,Waltham,MA,42.38,-71.24,Middlesex County,America/New_York,781617000000000,US,9731,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2532,STANDARD,Buzzards Bay,MA,41.75,-70.61,Barnstable County,America/New_York,508774,US,8780,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2538,STANDARD,East Wareham,MA,41.77,-70.64,Plymouth County,America/New_York,508,US,3657,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2476,STANDARD,Arlington,MA,42.41,-71.16,Middlesex County,America/New_York,617781339,US,14383,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2478,STANDARD,Belmont,MA,42.39,-71.18,Middlesex County,America/New_York,617781857,US,21169,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2492,STANDARD,Needham,MA,42.28,-71.24,Norfolk County,America/New_York,781774857,US,17587,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2537,STANDARD,East Sandwich,MA,41.73,-70.43,Barnstable County,America/New_York,508,US,5529,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2471,PO BOX,Watertown,MA,42.36,-71.17,Middlesex County,America/New_York,617781,US,0,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2534,PO BOX,Cataumet,MA,41.66,-70.61,Barnstable County,America/New_York,508,US,855,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2481,STANDARD,Wellesley Hills,MA,42.31,-71.27,Norfolk County,America/New_York,781618000000,US,13012,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2475,PO BOX,Arlington Heights,MA,42.41,-71.18,Middlesex County,America/New_York,NA,US,0,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2464,STANDARD,Newton Upper Falls,MA,42.31,-71.22,Middlesex County,America/New_York,617,US,2480,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2495,PO BOX,Nonantum,MA,42.33,-71.2,Middlesex County,America/New_York,NA,US,0,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2482,STANDARD,Wellesley,MA,42.3,-71.28,Norfolk County,America/New_York,508618000000000,US,8821,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2477,UNIQUE,Watertown,MA,42.36,-71.17,Middlesex County,America/New_York,617,US,0,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2541,PO BOX,Falmouth,MA,41.54,-70.6,Barnstable County,America/New_York,508,US,571,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2542,STANDARD,Buzzards Bay,MA,41.75,-70.61,Barnstable County,America/New_York,508774,US,581,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2556,STANDARD,North Falmouth,MA,41.64,-70.63,Barnstable County,America/New_York,508,US,3327,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2562,STANDARD,Sagamore Beach,MA,41.79,-70.53,Barnstable County,America/New_York,508,US,2870,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
2536,STANDARD,East Falmouth,MA,41.56,-70.55,Barnstable County,America/New_York,508,US,16726,2020-02-11T17:24:49.823Z,2020-02-11T17:24:49.823Z
